id,e_form
perov_1152.cif,0.92
perov_1153.cif,0.72
perov_1154.cif,1.26
perov_1155.cif,1.04
perov_1156.cif,1.98
perov_1157.cif,3.72
perov_1158.cif,2.24
perov_1159.cif,1.86
perov_1160.cif,0.88
perov_1161.cif,1.28
perov_1162.cif,0.98
perov_1163.cif,2.88
perov_1164.cif,0.58
perov_1165.cif,2.04
perov_1166.cif,2.16
perov_1167.cif,0.66
perov_1168.cif,0.88
perov_1169.cif,1.28
perov_1170.cif,1.44
perov_1171.cif,2.46
perov_1172.cif,1.12
perov_1173.cif,0.58
perov_1174.cif,2.9
perov_1175.cif,1.7
perov_1176.cif,1.6
perov_1177.cif,0.46
perov_1178.cif,1.14
perov_1179.cif,0.7
perov_1180.cif,0.98
perov_1181.cif,1.04
perov_1182.cif,0.46
perov_1183.cif,2.56
perov_1184.cif,2.64
perov_1185.cif,2.14
perov_1186.cif,0.76
perov_1187.cif,1.46
perov_1188.cif,1.0
perov_1189.cif,0.9
perov_1190.cif,1.46
perov_1191.cif,0.64
perov_1192.cif,0.76
perov_1193.cif,0.62
perov_1194.cif,0.94
perov_1195.cif,1.62
perov_1196.cif,2.76
perov_1197.cif,0.7
perov_1198.cif,1.32
perov_1199.cif,2.24
perov_1200.cif,2.08
perov_1201.cif,2.96
perov_1202.cif,1.48
perov_1203.cif,1.18
perov_1204.cif,2.16
perov_1205.cif,1.52
perov_1206.cif,0.7
perov_1207.cif,0.46
perov_1208.cif,0.7
perov_1209.cif,1.76
perov_1210.cif,0.2
perov_1211.cif,1.04
perov_1212.cif,2.28
perov_1213.cif,1.48
perov_1214.cif,1.84
perov_1215.cif,0.48
perov_1216.cif,2.84
perov_1217.cif,1.12
perov_1218.cif,0.78
perov_1219.cif,1.7
perov_1220.cif,0.76
perov_1221.cif,2.44
perov_1222.cif,1.86
perov_1223.cif,2.22
perov_1224.cif,1.22
perov_1225.cif,2.3
perov_1226.cif,3.76
perov_1227.cif,1.08
perov_1228.cif,1.14
perov_1229.cif,0.48
perov_1230.cif,1.0
perov_1231.cif,0.9
perov_1232.cif,1.48
perov_1233.cif,1.98
perov_1234.cif,2.04
perov_1235.cif,1.6
perov_1236.cif,1.6
perov_1237.cif,1.48
perov_1238.cif,1.38
perov_1239.cif,0.66
perov_1240.cif,1.7
perov_1241.cif,3.26
perov_1242.cif,0.98
perov_1243.cif,1.82
perov_1244.cif,1.54
perov_1245.cif,1.42
perov_1246.cif,2.5
perov_1247.cif,1.9
perov_1248.cif,2.28
perov_1249.cif,0.32
perov_1250.cif,1.38
perov_1251.cif,0.92
perov_1252.cif,1.84
perov_1253.cif,3.16
perov_1254.cif,1.88
perov_1255.cif,1.7
perov_1256.cif,2.6
perov_1257.cif,1.66
perov_1258.cif,0.5
perov_1259.cif,1.28
perov_1260.cif,3.98
perov_1261.cif,1.4
perov_1262.cif,2.24
perov_1263.cif,1.92
perov_1264.cif,1.18
perov_1265.cif,1.3
perov_1266.cif,1.42
perov_1267.cif,1.52
perov_1268.cif,1.34
perov_1269.cif,0.9
perov_1270.cif,1.5
perov_1271.cif,1.36
perov_1272.cif,1.16
perov_1273.cif,0.56
perov_1274.cif,1.18
perov_1275.cif,2.02
perov_1276.cif,1.86
perov_1277.cif,1.6
perov_1278.cif,1.1
perov_1279.cif,0.4
perov_1280.cif,1.42
perov_1281.cif,0.88
perov_1282.cif,0.72
perov_1283.cif,2.4
perov_1284.cif,1.54
perov_1285.cif,2.76
perov_1286.cif,0.7
perov_1287.cif,2.02
perov_1288.cif,3.42
perov_1289.cif,0.96
perov_1290.cif,1.46
perov_1291.cif,1.88
perov_1292.cif,0.98
perov_1293.cif,1.88
perov_1294.cif,0.92
perov_1295.cif,2.3
perov_1296.cif,1.86
perov_1297.cif,1.48
perov_1298.cif,0.64
perov_1299.cif,2.58
perov_1300.cif,2.12
perov_1301.cif,2.26
perov_1302.cif,1.7
perov_1303.cif,2.28
perov_1304.cif,4.52
perov_1305.cif,0.7
perov_1306.cif,0.3
perov_1307.cif,3.74
perov_1308.cif,1.26
perov_1309.cif,1.84
perov_1310.cif,2.92
perov_1311.cif,1.46
perov_1312.cif,0.74
perov_1313.cif,1.12
perov_1314.cif,0.68
perov_1315.cif,1.12
perov_1316.cif,2.86
perov_1317.cif,1.42
perov_1318.cif,1.78
perov_1319.cif,1.32
perov_1320.cif,1.48
perov_1321.cif,1.18
perov_1322.cif,2.14
perov_1323.cif,2.54
perov_1324.cif,1.22
perov_1325.cif,0.54
perov_1326.cif,1.1
perov_1327.cif,2.14
perov_1328.cif,0.12
perov_1329.cif,1.16
perov_1330.cif,1.02
perov_1331.cif,1.4
perov_1332.cif,0.38
perov_1333.cif,2.04
perov_1334.cif,0.44
perov_1335.cif,1.76
perov_1336.cif,2.06
perov_1337.cif,1.24
perov_1338.cif,0.74
perov_1339.cif,0.52
perov_1340.cif,1.16
perov_1341.cif,0.96
perov_1342.cif,0.42
perov_1343.cif,2.02
perov_1344.cif,2.2
perov_1345.cif,2.2
perov_1346.cif,2.52
perov_1347.cif,1.38
perov_1348.cif,1.86
perov_1349.cif,1.26
perov_1350.cif,1.38
perov_1351.cif,0.9
perov_1352.cif,2.04
perov_1353.cif,0.94
perov_1354.cif,0.72
perov_1355.cif,1.42
perov_1356.cif,1.68
perov_1357.cif,1.92
perov_1358.cif,1.28
perov_1359.cif,1.5
perov_1360.cif,1.22
perov_1361.cif,0.56
perov_1362.cif,0.7
perov_1363.cif,2.08
perov_1364.cif,1.76
perov_1365.cif,2.2
perov_1366.cif,0.8
perov_1367.cif,2.06
perov_1368.cif,2.24
perov_1369.cif,0.88
perov_1370.cif,1.34
perov_1371.cif,1.26
perov_1372.cif,0.96
perov_1373.cif,0.64
perov_1374.cif,1.28
perov_1375.cif,2.04
perov_1376.cif,0.68
perov_1377.cif,1.34
perov_1378.cif,2.1
perov_1379.cif,1.68
perov_1380.cif,1.06
perov_1381.cif,1.9
perov_1382.cif,2.36
perov_1383.cif,0.66
perov_1384.cif,1.14
perov_1385.cif,1.58
perov_1386.cif,1.32
perov_1387.cif,0.74
perov_1388.cif,1.22
perov_1389.cif,1.6
perov_1390.cif,0.98
perov_1391.cif,1.92
perov_1392.cif,1.88
perov_1393.cif,1.24
perov_1394.cif,1.34
perov_1395.cif,1.28
perov_1396.cif,1.56
perov_1397.cif,1.18
perov_1398.cif,0.78
perov_1399.cif,0.86
perov_1400.cif,1.48
perov_1401.cif,0.38
perov_1402.cif,1.38
perov_1403.cif,1.72
perov_1404.cif,1.68
perov_1405.cif,1.46
perov_1406.cif,1.58
perov_1407.cif,1.34
perov_1408.cif,0.9
perov_1409.cif,1.58
perov_1410.cif,1.78
perov_1411.cif,0.88
perov_1412.cif,0.98
perov_1413.cif,2.54
perov_1414.cif,0.54
perov_1415.cif,0.88
perov_1416.cif,0.82
perov_1417.cif,2.32
perov_1418.cif,1.5
perov_1419.cif,1.4
perov_1420.cif,1.94
perov_1421.cif,1.04
perov_1422.cif,1.92
perov_1423.cif,2.12
perov_1424.cif,1.32
perov_1425.cif,1.08
perov_1426.cif,1.36
perov_1427.cif,3.78
perov_1428.cif,1.14
perov_1429.cif,1.94
perov_1430.cif,0.62
perov_1431.cif,1.52
perov_1432.cif,0.98
perov_1433.cif,1.36
perov_1434.cif,0.12
perov_1435.cif,1.72
perov_1436.cif,2.5
perov_1437.cif,1.78
perov_1438.cif,2.4
perov_1439.cif,0.1
perov_1440.cif,2.84
perov_1441.cif,1.26
perov_1442.cif,1.66
perov_1443.cif,0.88
perov_1444.cif,2.44
perov_1445.cif,2.12
perov_1446.cif,1.1
perov_1447.cif,0.92
perov_1448.cif,0.34
perov_1449.cif,0.16
perov_1450.cif,0.86
perov_1451.cif,1.04
perov_1452.cif,0.84
perov_1453.cif,0.78
perov_1454.cif,2.76
perov_1455.cif,1.08
perov_1456.cif,1.64
perov_1457.cif,1.5
perov_1458.cif,0.46
perov_1459.cif,2.5
perov_1460.cif,0.86
perov_1461.cif,1.28
perov_1462.cif,1.08
perov_1463.cif,0.82
perov_1464.cif,1.52
perov_1465.cif,1.42
perov_1466.cif,1.6
perov_1467.cif,1.8
perov_1468.cif,0.4
perov_1469.cif,0.9
perov_1470.cif,0.32
perov_1471.cif,1.9
perov_1472.cif,3.12
perov_1473.cif,1.0
perov_1474.cif,0.74
perov_1475.cif,1.54
perov_1476.cif,0.44
perov_1477.cif,0.52
perov_1478.cif,2.02
perov_1479.cif,1.1
perov_1480.cif,1.74
perov_1481.cif,0.66
perov_1482.cif,0.48
perov_1483.cif,1.98
perov_1484.cif,1.08
perov_1485.cif,2.48
perov_1486.cif,1.54
perov_1487.cif,0.62
perov_1488.cif,1.04
perov_1489.cif,1.72
perov_1490.cif,1.82
perov_1491.cif,1.1
perov_1492.cif,1.14
perov_1493.cif,1.04
perov_1494.cif,4.18
perov_1495.cif,2.34
perov_1496.cif,1.4
perov_1497.cif,1.42
perov_1498.cif,1.94
perov_1499.cif,2.24
perov_1500.cif,2.02
perov_1501.cif,1.54
perov_1502.cif,0.94
perov_1503.cif,2.62
perov_1504.cif,1.4
perov_1505.cif,0.82
perov_1506.cif,1.22
perov_1507.cif,1.92
perov_1508.cif,1.56
perov_1509.cif,0.78
perov_1510.cif,1.84
perov_1511.cif,1.52
perov_1512.cif,0.94
perov_1513.cif,1.52
perov_1514.cif,2.9
perov_1515.cif,2.34
perov_1516.cif,2.64
perov_1517.cif,2.86
perov_1518.cif,0.86
perov_1519.cif,0.74
perov_1520.cif,1.64
perov_1521.cif,0.6
perov_1522.cif,0.94
perov_1523.cif,1.18
perov_1524.cif,0.98
perov_1525.cif,1.24
perov_1526.cif,1.82
perov_1527.cif,0.82
perov_1528.cif,1.56
perov_1529.cif,1.5
perov_1530.cif,1.84
perov_1531.cif,0.4
perov_1532.cif,1.38
perov_1533.cif,0.46
perov_1534.cif,1.4
perov_1535.cif,2.52
perov_1536.cif,1.42
perov_1537.cif,0.2
perov_1538.cif,0.44
perov_1539.cif,2.58
perov_1540.cif,0.86
perov_1541.cif,2.1
perov_1542.cif,1.72
perov_1543.cif,0.86
perov_1544.cif,0.76
perov_1545.cif,3.5
perov_1546.cif,1.24
perov_1547.cif,1.68
perov_1548.cif,1.12
perov_1549.cif,1.14
perov_1550.cif,0.58
perov_1551.cif,0.58
perov_1552.cif,2.88
perov_1553.cif,1.44
perov_1554.cif,1.0
perov_1555.cif,1.3
perov_1556.cif,1.34
perov_1557.cif,1.0
perov_1558.cif,1.3
perov_1559.cif,0.86
perov_1560.cif,1.46
perov_1561.cif,1.26
perov_1562.cif,3.62
perov_1563.cif,0.64
perov_1564.cif,1.04
perov_1565.cif,1.34
perov_1566.cif,1.36
perov_1567.cif,1.7
perov_1568.cif,1.38
perov_1569.cif,1.06
perov_1570.cif,3.38
perov_1571.cif,1.34
perov_1572.cif,3.98
perov_1573.cif,1.12
perov_1574.cif,1.6
perov_1575.cif,1.8
perov_1576.cif,1.26
perov_1577.cif,1.88
perov_1578.cif,1.58
perov_1579.cif,3.42
perov_1580.cif,1.88
perov_1581.cif,2.04
perov_1582.cif,1.66
perov_1583.cif,0.8
perov_1584.cif,1.46
perov_1585.cif,1.58
perov_1586.cif,2.8
perov_1587.cif,1.04
perov_1588.cif,2.06
perov_1589.cif,3.06
perov_1590.cif,0.94
perov_1591.cif,1.6
perov_1592.cif,1.22
perov_1593.cif,1.12
perov_1594.cif,1.72
perov_1595.cif,1.84
perov_1596.cif,1.04
perov_1597.cif,1.1
perov_1598.cif,0.98
perov_1599.cif,1.02
perov_1600.cif,1.14
perov_1601.cif,1.46
perov_1602.cif,0.82
perov_1603.cif,1.12
perov_1604.cif,0.26
perov_1605.cif,0.66
perov_1606.cif,1.88
perov_1607.cif,1.42
perov_1608.cif,1.3
perov_1609.cif,2.22
perov_1610.cif,1.64
perov_1611.cif,1.16
perov_1612.cif,2.44
perov_1613.cif,2.46
perov_1614.cif,0.9
perov_1615.cif,1.66
perov_1616.cif,1.84
perov_1617.cif,1.08
perov_1618.cif,0.44
perov_1619.cif,1.48
perov_1620.cif,0.7
perov_1621.cif,0.94
perov_1622.cif,1.96
perov_1623.cif,1.78
perov_1624.cif,0.94
perov_1625.cif,1.68
perov_1626.cif,0.64
perov_1627.cif,1.76
perov_1628.cif,3.2
perov_1629.cif,1.88
perov_1630.cif,0.58
perov_1631.cif,1.36
perov_1632.cif,1.02
perov_1633.cif,1.58
perov_1634.cif,0.8
perov_1635.cif,0.38
perov_1636.cif,1.06
perov_1637.cif,1.38
perov_1638.cif,1.66
perov_1639.cif,0.94
perov_1640.cif,0.82
perov_1641.cif,2.66
perov_1642.cif,1.84
perov_1643.cif,0.82
perov_1644.cif,2.58
perov_1645.cif,1.32
perov_1646.cif,1.5
perov_1647.cif,1.1
perov_1648.cif,1.62
perov_1649.cif,0.42
perov_1650.cif,1.02
perov_1651.cif,1.58
perov_1652.cif,1.24
perov_1653.cif,1.62
perov_1654.cif,0.64
perov_1655.cif,2.06
perov_1656.cif,1.22
perov_1657.cif,1.58
perov_1658.cif,1.64
perov_1659.cif,1.34
perov_1660.cif,1.22
perov_1661.cif,1.18
perov_1662.cif,1.14
perov_1663.cif,1.18
perov_1664.cif,2.8
perov_1665.cif,1.64
perov_1666.cif,1.38
perov_1667.cif,1.08
perov_1668.cif,2.28
perov_1669.cif,2.08
perov_1670.cif,3.08
perov_1671.cif,1.54
perov_1672.cif,0.82
perov_1673.cif,0.4
perov_1674.cif,1.42
perov_1675.cif,1.58
perov_1676.cif,1.0
perov_1677.cif,1.16
perov_1678.cif,0.96
perov_1679.cif,0.82
perov_1680.cif,2.6
perov_1681.cif,1.44
perov_1682.cif,2.94
perov_1683.cif,1.94
perov_1684.cif,1.04
perov_1685.cif,1.1
perov_1686.cif,2.72
perov_1687.cif,1.8
perov_1688.cif,0.8
perov_1689.cif,1.46
perov_1690.cif,1.34
perov_1691.cif,1.9
perov_1692.cif,1.1
perov_1693.cif,0.54
perov_1694.cif,0.48
perov_1695.cif,3.0
perov_1696.cif,2.18
perov_1697.cif,0.62
perov_1698.cif,1.68
perov_1699.cif,2.78
perov_1700.cif,2.14
perov_1701.cif,1.74
perov_1702.cif,2.24
perov_1703.cif,1.96
perov_1704.cif,2.56
perov_1705.cif,0.94
perov_1706.cif,0.4
perov_1707.cif,2.0
perov_1708.cif,2.4
perov_1709.cif,0.6
perov_1710.cif,1.74
perov_1711.cif,1.14
perov_1712.cif,2.62
perov_1713.cif,0.42
perov_1714.cif,1.68
perov_1715.cif,3.12
perov_1716.cif,2.34
perov_1717.cif,1.08
perov_1718.cif,1.74
perov_1719.cif,1.24
perov_1720.cif,1.68
perov_1721.cif,1.72
perov_1722.cif,1.42
perov_1723.cif,1.36
perov_1724.cif,1.62
perov_1725.cif,1.84
perov_1726.cif,0.66
perov_1727.cif,1.76
perov_1728.cif,1.78
perov_1729.cif,1.04
perov_1730.cif,1.52
perov_1731.cif,0.2
perov_1732.cif,2.28
perov_1733.cif,0.52
perov_1734.cif,0.98
perov_1735.cif,0.64
perov_1736.cif,1.6
perov_1737.cif,1.16
perov_1738.cif,1.84
perov_1739.cif,0.88
perov_1740.cif,1.54
perov_1741.cif,0.96
perov_1742.cif,2.02
perov_1743.cif,1.18
perov_1744.cif,2.12
perov_1745.cif,1.18
perov_1746.cif,1.7
perov_1747.cif,0.54
perov_1748.cif,1.56
perov_1749.cif,1.86
perov_1750.cif,0.96
perov_1751.cif,1.26
perov_1752.cif,0.46
perov_1753.cif,1.82
perov_1754.cif,0.64
perov_1755.cif,2.06
perov_1756.cif,0.18
perov_1757.cif,1.12
perov_1758.cif,1.72
perov_1759.cif,1.34
perov_1760.cif,2.98
perov_1761.cif,1.52
perov_1762.cif,0.4
perov_1763.cif,0.88
perov_1764.cif,1.54
perov_1765.cif,1.26
perov_1766.cif,1.64
perov_1767.cif,0.52
perov_1768.cif,1.36
perov_1769.cif,1.32
perov_1770.cif,0.96
perov_1771.cif,0.58
perov_1772.cif,0.9
perov_1773.cif,1.94
perov_1774.cif,1.28
perov_1775.cif,1.06
perov_1776.cif,1.96
perov_1777.cif,1.16
perov_1778.cif,0.7
perov_1779.cif,0.94
perov_1780.cif,1.72
perov_1781.cif,1.12
perov_1782.cif,1.1
perov_1783.cif,1.68
perov_1784.cif,1.38
perov_1785.cif,2.48
perov_1786.cif,1.74
perov_1787.cif,1.68
perov_1788.cif,1.5
perov_1789.cif,4.58
perov_1790.cif,2.26
perov_1791.cif,0.94
perov_1792.cif,1.6
perov_1793.cif,1.18
perov_1794.cif,1.3
perov_1795.cif,1.62
perov_1796.cif,0.52
perov_1797.cif,3.66
perov_1798.cif,2.6
perov_1799.cif,2.86
perov_1800.cif,1.38
perov_1801.cif,0.4
perov_1802.cif,1.34
perov_1803.cif,0.9
perov_1804.cif,0.52
perov_1805.cif,2.08
perov_1806.cif,0.94
perov_1807.cif,2.22
perov_1808.cif,0.86
perov_1809.cif,1.18
perov_1810.cif,1.58
perov_1811.cif,0.98
perov_1812.cif,1.4
perov_1813.cif,1.64
perov_1814.cif,1.64
perov_1815.cif,2.02
perov_1816.cif,1.06
perov_1817.cif,1.28
perov_1818.cif,0.7
perov_1819.cif,0.72
perov_1820.cif,1.46
perov_1821.cif,1.46
perov_1822.cif,0.18
perov_1823.cif,2.42
perov_1824.cif,0.48
perov_1825.cif,1.4
perov_1826.cif,2.3
perov_1827.cif,2.62
perov_1828.cif,1.68
perov_1829.cif,1.06
perov_1830.cif,-0.06
perov_1831.cif,0.72
perov_1832.cif,1.86
perov_1833.cif,1.44
perov_1834.cif,1.12
perov_1835.cif,1.38
perov_1836.cif,3.46
perov_1837.cif,2.44
perov_1838.cif,1.28
perov_1839.cif,3.4
perov_1840.cif,1.74
perov_1841.cif,1.44
perov_1842.cif,0.94
perov_1843.cif,0.8
perov_1844.cif,1.02
perov_1845.cif,1.34
perov_1846.cif,3.02
perov_1847.cif,1.28
perov_1848.cif,2.92
perov_1849.cif,1.24
perov_1850.cif,1.18
perov_1851.cif,1.5
perov_1852.cif,0.36
perov_1853.cif,1.12
perov_1854.cif,1.82
perov_1855.cif,1.82
perov_1856.cif,2.0
perov_1857.cif,3.06
perov_1858.cif,1.46
perov_1859.cif,1.64
perov_1860.cif,2.08
perov_1861.cif,1.72
perov_1862.cif,0.68
perov_1863.cif,0.22
perov_1864.cif,1.14
perov_1865.cif,2.8
perov_1866.cif,1.58
perov_1867.cif,1.28
perov_1868.cif,1.04
perov_1869.cif,0.9
perov_1870.cif,1.36
perov_1871.cif,1.06
perov_1872.cif,2.02
perov_1873.cif,1.02
perov_1874.cif,0.06
perov_1875.cif,1.88
perov_1876.cif,3.12
perov_1877.cif,1.96
perov_1878.cif,0.82
perov_1879.cif,1.78
perov_1880.cif,1.48
perov_1881.cif,2.1
perov_1882.cif,1.8
perov_1883.cif,1.64
perov_1884.cif,0.92
perov_1885.cif,1.7
perov_1886.cif,1.84
perov_1887.cif,2.06
perov_1888.cif,2.0
perov_1889.cif,0.9
perov_1890.cif,2.0
perov_1891.cif,1.74
perov_1892.cif,1.18
perov_1893.cif,2.58
perov_1894.cif,1.38
perov_1895.cif,2.0
perov_1896.cif,0.86
perov_1897.cif,2.2
perov_1898.cif,0.94
perov_1899.cif,1.78
perov_1900.cif,1.34
perov_1901.cif,0.7
perov_1902.cif,2.38
perov_1903.cif,1.86
perov_1904.cif,3.88
perov_1905.cif,1.34
perov_1906.cif,0.78
perov_1907.cif,1.22
perov_1908.cif,1.42
perov_1909.cif,1.72
perov_1910.cif,1.36
perov_1911.cif,1.44
perov_1912.cif,1.26
perov_1913.cif,0.76
perov_1914.cif,2.92
perov_1915.cif,2.36
perov_1916.cif,1.66
perov_1917.cif,0.98
perov_1918.cif,1.68
perov_1919.cif,1.04
perov_1920.cif,2.26
perov_1921.cif,0.46
perov_1922.cif,1.88
perov_1923.cif,0.98
perov_1924.cif,2.0
perov_1925.cif,3.26
perov_1926.cif,1.78
perov_1927.cif,0.98
perov_1928.cif,1.78
perov_1929.cif,0.5
perov_1930.cif,0.46
perov_1931.cif,0.36
perov_1932.cif,3.32
perov_1933.cif,1.14
perov_1934.cif,0.22
perov_1935.cif,0.86
perov_1936.cif,1.38
perov_1937.cif,1.42
perov_1938.cif,1.44
perov_1939.cif,2.62
perov_1940.cif,2.08
perov_1941.cif,1.06
perov_1942.cif,1.48
perov_1943.cif,1.68
perov_1944.cif,0.62
perov_1945.cif,1.32
perov_1946.cif,1.3
perov_1947.cif,1.34
perov_1948.cif,2.04
perov_1949.cif,1.2
perov_1950.cif,1.04
perov_1951.cif,1.64
perov_1952.cif,0.22
perov_1953.cif,3.24
perov_1954.cif,1.54
perov_1955.cif,1.2
perov_1956.cif,1.36
perov_1957.cif,2.22
perov_1958.cif,1.34
perov_1959.cif,0.52
perov_1960.cif,1.72
perov_1961.cif,1.04
perov_1962.cif,1.54
perov_1963.cif,1.16
perov_1964.cif,1.16
perov_1965.cif,0.8
perov_1966.cif,0.88
perov_1967.cif,1.1
perov_1968.cif,1.0
perov_1969.cif,0.84
perov_1970.cif,1.22
perov_1971.cif,1.44
perov_1972.cif,1.2
perov_1973.cif,1.56
perov_1974.cif,1.74
perov_1975.cif,0.74
perov_1976.cif,1.86
perov_1977.cif,1.76
perov_1978.cif,2.02
perov_1979.cif,2.44
perov_1980.cif,1.74
perov_1981.cif,1.96
perov_1982.cif,0.62
perov_1983.cif,1.16
perov_1984.cif,1.82
perov_1985.cif,1.4
perov_1986.cif,0.88
perov_1987.cif,2.04
perov_1988.cif,0.84
perov_1989.cif,0.94
perov_1990.cif,0.86
perov_1991.cif,1.54
perov_1992.cif,1.74
perov_1993.cif,1.76
perov_1994.cif,1.84
perov_1995.cif,1.74
perov_1996.cif,1.16
perov_1997.cif,1.2
perov_1998.cif,2.14
perov_1999.cif,1.22
perov_2000.cif,1.08
perov_2001.cif,2.14
perov_2002.cif,0.62
perov_2003.cif,1.42
perov_2004.cif,1.22
perov_2005.cif,1.26
perov_2006.cif,2.02
perov_2007.cif,-0.26
perov_2008.cif,1.62
perov_2009.cif,1.1
perov_2010.cif,1.54
perov_2011.cif,1.04
perov_2012.cif,1.06
perov_2013.cif,1.12
perov_2014.cif,0.96
perov_2015.cif,0.82
perov_2016.cif,1.44
perov_2017.cif,0.18
perov_2018.cif,2.0
perov_2019.cif,3.02
perov_2020.cif,2.04
perov_2021.cif,0.5
perov_2022.cif,1.8
perov_2023.cif,2.84
perov_2024.cif,1.06
perov_2025.cif,2.64
perov_2026.cif,0.82
perov_2027.cif,1.12
perov_2028.cif,3.54
perov_2029.cif,0.82
perov_2030.cif,2.0
perov_2031.cif,0.44
perov_2032.cif,0.82
perov_2033.cif,1.52
perov_2034.cif,1.0
perov_2035.cif,1.6
perov_2036.cif,1.08
perov_2037.cif,0.4
perov_2038.cif,2.74
perov_2039.cif,1.28
perov_2040.cif,1.2
perov_2041.cif,0.98
perov_2042.cif,1.26
perov_2043.cif,0.66
perov_2044.cif,2.58
perov_2045.cif,0.96
perov_2046.cif,0.58
perov_2047.cif,0.86
perov_2048.cif,1.52
perov_2049.cif,0.58
perov_2050.cif,0.4
perov_2051.cif,0.94
perov_2052.cif,1.18
perov_2053.cif,3.36
perov_2054.cif,1.18
perov_2055.cif,4.78
perov_2056.cif,0.8
perov_2057.cif,1.36
perov_2058.cif,1.92
perov_2059.cif,0.18
perov_2060.cif,1.32
perov_2061.cif,1.54
perov_2062.cif,2.22
perov_2063.cif,1.04
perov_2064.cif,2.48
perov_2065.cif,0.78
perov_2066.cif,0.72
perov_2067.cif,1.22
perov_2068.cif,1.68
perov_2069.cif,1.36
perov_2070.cif,0.82
perov_2071.cif,1.04
perov_2072.cif,1.32
perov_2073.cif,0.34
perov_2074.cif,0.62
perov_2075.cif,1.5
perov_2076.cif,0.74
perov_2077.cif,0.76
perov_2078.cif,1.12
perov_2079.cif,1.4
perov_2080.cif,1.52
perov_2081.cif,0.66
perov_2082.cif,3.02
perov_2083.cif,1.92
perov_2084.cif,0.72
perov_2085.cif,0.98
perov_2086.cif,1.54
perov_2087.cif,0.86
perov_2088.cif,1.32
perov_2089.cif,1.9
perov_2090.cif,0.66
perov_2091.cif,1.3
perov_2092.cif,0.62
perov_2093.cif,1.46
perov_2094.cif,1.3
perov_2095.cif,1.34
perov_2096.cif,1.2
perov_2097.cif,2.56
perov_2098.cif,1.8
perov_2099.cif,1.92
perov_2100.cif,2.94
perov_2101.cif,2.28
perov_2102.cif,1.56
perov_2103.cif,1.16
perov_2104.cif,0.56
perov_2105.cif,0.76
perov_2106.cif,0.86
perov_2107.cif,1.2
perov_2108.cif,1.12
perov_2109.cif,0.54
perov_2110.cif,1.08
perov_2111.cif,1.56
perov_2112.cif,2.36
perov_2113.cif,1.82
perov_2114.cif,2.52
perov_2115.cif,0.28
perov_2116.cif,0.44
perov_2117.cif,1.6
perov_2118.cif,1.26
perov_2119.cif,1.0
perov_2120.cif,0.72
perov_2121.cif,1.7
perov_2122.cif,1.14
perov_2123.cif,1.6
perov_2124.cif,1.4
perov_2125.cif,1.5
perov_2126.cif,0.94
perov_2127.cif,1.84
perov_2128.cif,2.28
perov_2129.cif,1.24
perov_2130.cif,1.3
perov_2131.cif,0.18
perov_2132.cif,1.56
perov_2133.cif,1.06
perov_2134.cif,3.18
perov_2135.cif,1.8
perov_2136.cif,1.32
perov_2137.cif,1.44
perov_2138.cif,0.52
perov_2139.cif,0.98
perov_2140.cif,0.9
perov_2141.cif,1.16
perov_2142.cif,2.78
perov_2143.cif,1.46
perov_2144.cif,4.38
perov_2145.cif,1.6
perov_2146.cif,0.22
perov_2147.cif,1.32
perov_2148.cif,1.06
perov_2149.cif,2.82
perov_2150.cif,1.4
perov_2151.cif,1.6
perov_2152.cif,0.82
perov_2153.cif,2.0
perov_2154.cif,1.96
perov_2155.cif,1.66
perov_2156.cif,2.36
perov_2157.cif,1.48
perov_2158.cif,1.88
perov_2159.cif,2.72
perov_2160.cif,0.9
perov_2161.cif,3.44
perov_2162.cif,0.6
perov_2163.cif,1.12
perov_2164.cif,0.76
perov_2165.cif,1.3
perov_2166.cif,1.46
perov_2167.cif,2.98
perov_2168.cif,0.56
perov_2169.cif,0.68
perov_2170.cif,1.48
perov_2171.cif,3.84
perov_2172.cif,2.0
perov_2173.cif,2.86
perov_2174.cif,2.36
perov_2175.cif,1.56
perov_2176.cif,1.98
perov_2177.cif,1.36
perov_2178.cif,2.08
perov_2179.cif,1.42
perov_2180.cif,1.9
perov_2181.cif,1.92
perov_2182.cif,0.24
perov_2183.cif,1.24
perov_2184.cif,2.34
perov_2185.cif,0.8
perov_2186.cif,1.0
perov_2187.cif,1.66
perov_2188.cif,0.2
perov_2189.cif,1.44
perov_2190.cif,0.74
perov_2191.cif,1.22
perov_2192.cif,2.16
perov_2193.cif,1.64
perov_2194.cif,1.46
perov_2195.cif,1.98
perov_2196.cif,0.84
perov_2197.cif,3.1
perov_2198.cif,1.26
perov_2199.cif,0.86
perov_2200.cif,1.3
perov_2201.cif,0.78
perov_2202.cif,0.9
perov_2203.cif,3.56
perov_2204.cif,0.54
perov_2205.cif,0.5
perov_2206.cif,1.58
perov_2207.cif,1.44
perov_2208.cif,1.38
perov_2209.cif,0.58
perov_2210.cif,3.78
perov_2211.cif,1.48
perov_2212.cif,0.64
perov_2213.cif,1.04
perov_2214.cif,2.9
perov_2215.cif,1.7
perov_2216.cif,3.02
perov_2217.cif,1.38
perov_2218.cif,-0.04
perov_2219.cif,1.1
perov_2220.cif,0.9
perov_2221.cif,0.22
perov_2222.cif,2.22
perov_2223.cif,3.54
perov_2224.cif,1.38
perov_2225.cif,1.96
perov_2226.cif,2.42
perov_2227.cif,0.9
