,id,fermi level,fermi width,e_form,gap is direct,mu_b,formula,vbm,cbm,gap gllbsc
197,perov_197.cif,0.193263191783,0.0018374654734000001,1.24,True,-3.1575219116298885,MnCuO2N,5.8531420403790975,5.8531420403790975,0.0
198,perov_198.cif,0.154075608609,0.0018374654734000001,1.46,True,1.0911004241406914,AgPdO2S,5.869818377727442,5.869818377727442,0.0
199,perov_199.cif,0.22927325563499998,0.0036749309468000002,1.48,True,3.0605189169956905e-14,TaTeOFN,6.631736523899662,6.631736523899662,0.0
200,perov_200.cif,0.232971381318,0.0018374654734000001,2.18,True,0.018857041287937196,BIrO2N,6.237701419228874,6.237701419228874,0.0
201,perov_201.cif,0.159611361383,0.0018374654734000001,1.26,True,4.164580572755009,MnPdO2S,5.6657402173583575,5.6657402173583575,0.0
202,perov_202.cif,0.161498713696,0.0018374654734000001,1.88,True,2.76459794132964,AgCuO2N,6.0639703548012625,6.0639703548012625,0.0
203,perov_203.cif,0.357002424069,0.0036749309468000002,0.7,True,1.437589766480664e-15,CaSiO2F,5.73078430871592,5.73078430871592,0.0
204,perov_204.cif,0.117462797741,0.0018374654734000001,4.18,True,4.760612676437511,CoRbON2,5.254236562109782,5.254236562109782,0.0
205,perov_205.cif,0.313290968085,0.0018374654734000001,1.18,True,-0.06280496866187724,TlOsON2,6.393652087273821,6.393652087273821,0.0
206,perov_206.cif,0.26605974168200003,0.0018374654734000001,1.1,True,0.21873916538735835,AgOsO3,6.2146310643781515,6.2146310643781515,0.0
207,perov_207.cif,0.148998729371,0.0036749309468000002,1.64,True,2.003133313445657,NbCaO2F,5.534834901085676,5.534834901085676,0.0
208,perov_208.cif,0.27457931703,0.0018374654734000001,1.02,True,0.0062122623619806925,SbOsO2S,6.088161816337039,6.088161816337039,0.0
209,perov_209.cif,0.158108947553,0.0036749309468000002,0.68,True,0.0075379652642197925,InAsO2F,6.270983369951181,6.270983369951181,0.0
210,perov_210.cif,0.212538326818,0.0018374654734000001,1.18,True,0.00029833709151461097,TePbO3,6.1941451033744634,6.1941451033744634,0.0
211,perov_211.cif,0.20506172354200003,0.0018374654734000001,2.1,True,0.0,RuLiO3,5.655002322092821,5.655002322092821,0.0
212,perov_212.cif,0.227199311151,0.0018374654734000001,1.46,True,-1.581205958370851,TiSbO2S,5.6779064683408045,5.6779064683408045,0.0
213,perov_213.cif,0.0918032996224,0.0018374654734000001,3.54,True,0.0,OsBaO2S,5.407104936164889,5.407104936164889,0.0
214,perov_214.cif,0.11349456794000001,0.0018374654734000001,1.92,True,0.0,RbBeO2N,5.431343374306687,5.431343374306687,0.0
215,perov_215.cif,0.34217719950900005,0.0036749309468000002,0.68,True,1.546404852272126,BiCoO2F,6.363121147843593,6.363121147843593,0.0
216,perov_216.cif,0.179008365283,0.0018374654734000001,0.88,True,0.394657311723293,GaSnO2S,5.4600894072446495,5.4600894072446495,0.0
217,perov_217.cif,0.309214185921,0.0018374654734000001,1.42,True,0.03859559480970631,ZrBiON2,5.688023744667847,5.688023744667847,0.0
218,perov_218.cif,0.314456268513,0.0018374654734000001,0.54,True,0.004470753488739375,SbMoON2,5.961204611019966,5.961204611019966,0.0
219,perov_219.cif,0.227341530585,0.0018374654734000001,0.56,True,0.0031773613916143964,TlMoO2S,5.964903989662508,5.964903989662508,0.0
220,perov_220.cif,0.22633434701900002,0.0036749309468000002,0.92,False,-4.832313498837028e-16,PbBO2F,6.9405629842932,5.640562984293197,1.3
221,perov_221.cif,0.330272194397,0.0018374654734000001,0.58,True,-4.501784600233443,MnReO2N,5.724826578145554,5.724826578145554,0.0
222,perov_222.cif,0.22164748809300003,0.0018374654734000001,1.16,True,-0.08641776372651633,CoCoO2N,5.976022925671762,5.976022925671762,0.0
223,perov_223.cif,0.23262906224500002,0.0018374654734000001,0.8,True,0.16057764989530374,CoCrON2,5.7646778000203325,5.7646778000203325,0.0
224,perov_224.cif,0.283737256928,0.0018374654734000001,0.64,True,0.052914377688985326,AgReO2N,5.931033010434947,5.931033010434947,0.0
225,perov_225.cif,0.17400217391699999,0.0018374654734000001,1.22,True,3.834788946938034,FeTlO2S,6.013062847269553,6.013062847269553,0.0
226,perov_226.cif,0.103851377302,0.0018374654734000001,1.4,True,1.9993172344783259,SrCaO2S,4.34676941625414,4.34676941625414,0.0
227,perov_227.cif,0.324993805916,0.0018374654734000001,0.26,True,-0.2754343580212932,ScTiO3,5.4750753200432225,5.4750753200432225,0.0
228,perov_228.cif,0.309311647594,0.0018374654734000001,0.82,True,-0.0005500319005393549,CaTeO2N,5.488123524127178,5.488123524127178,0.0
229,perov_229.cif,0.155008497715,0.0036749309468000002,1.52,True,-0.7310008196830475,ZnCuOFN,6.472672423704837,6.472672423704837,0.0
230,perov_230.cif,0.278869449624,0.0018374654734000001,1.54,True,0.6938717242506947,ScPdN3,5.6408161109257575,5.6408161109257575,0.0
231,perov_231.cif,0.275372061083,0.0036749309468000002,-0.06,True,4.0001441433225695,BaMnO2F,5.674710142273478,5.674710142273478,0.0
232,perov_232.cif,0.269449863975,0.0018374654734000001,1.36,True,0.046975105865353584,RuRuO2S,5.898764703991648,5.898764703991648,0.0
233,perov_233.cif,0.262481307334,0.0018374654734000001,0.98,True,1.3137885044950828,CaVN3,4.97354077531833,4.97354077531833,0.0
234,perov_234.cif,0.278775055707,0.0018374654734000001,2.04,True,-0.00043340581582829136,SiTeO2N,6.40413874193617,6.40413874193617,0.0
235,perov_235.cif,0.19992162998399998,0.0018374654734000001,1.36,True,0.002601121387350247,PtBiO3,6.2808206052950775,6.2808206052950775,0.0
236,perov_236.cif,0.207051768977,0.0018374654734000001,3.96,True,0.0,IrBaN3,5.598295992742952,5.598295992742952,0.0
237,perov_237.cif,0.235278995472,0.0036749309468000002,0.8,True,1.9739522016948285e-07,SbZnO2F,6.62259941315668,6.62259941315668,0.0
238,perov_238.cif,0.196425548003,0.0018374654734000001,1.4,True,2.007888450154489,OsCaO2S,5.197833638727412,5.197833638727412,0.0
239,perov_239.cif,0.145082246437,0.0018374654734000001,1.62,True,0.9401333870077018,RbPtO2S,5.401200235664886,5.401200235664886,0.0
240,perov_240.cif,0.294061672007,0.0018374654734000001,1.82,True,3.832139203000544,FeAsN3,6.0740872666233585,6.0740872666233585,0.0
241,perov_241.cif,0.25082873755,0.0018374654734000001,0.8,True,1.3474181066668651,TiCrO2S,5.384538349373726,5.384538349373726,0.0
242,perov_242.cif,0.296559522494,0.0018374654734000001,1.98,True,2.557209289448629,SbPdN3,6.077724312172875,6.077724312172875,0.0
243,perov_243.cif,0.170020725251,0.0018374654734000001,0.78,True,0.32818582192499685,CuScO2S,5.552402787523277,5.552402787523277,0.0
244,perov_244.cif,0.23185313572799998,0.0018374654734000001,1.32,True,2.2344350529133634,CoRuN3,5.946437250705997,5.946437250705997,0.0
245,perov_245.cif,0.0936334631878,0.0036749309468000002,2.8,True,-1.2798776530267495,BCuOFN,6.425443136537204,6.425443136537204,0.0
246,perov_246.cif,0.257363000961,0.0036749309468000002,1.5,True,4.716505033947112,MnIrOFN,6.4680424673029995,6.4680424673029995,0.0
247,perov_247.cif,0.312415876069,0.0018374654734000001,0.84,True,1.9986104694678293,BaVN3,5.17378176093862,5.17378176093862,0.0
248,perov_248.cif,0.22394831547400001,0.0036749309468000002,1.08,True,0.4514618475274866,AgIrOFN,6.701019299504418,6.701019299504418,0.0
249,perov_249.cif,0.126199205631,0.0018374654734000001,1.74,True,-9.635201691174531e-11,SrBaO2S,4.521775801341863,4.521775801341863,0.0
250,perov_250.cif,0.327894080297,0.0018374654734000001,0.54,True,0.2556249129258248,SbTiO3,5.8991461039036075,5.8991461039036075,0.0
251,perov_251.cif,0.28523974491099996,0.0018374654734000001,0.14,True,0.9996779129553524,BaZrO2N,5.2586238669520755,5.2586238669520755,0.0
252,perov_252.cif,0.253345091087,0.0018374654734000001,1.16,True,-0.0009025296077328694,BaGaON2,5.088967930441992,5.088967930441992,0.0
253,perov_253.cif,0.29356379696400003,0.0018374654734000001,-0.26,True,0.9675342839364556,SrVO3,4.983603532620692,4.983603532620692,0.0
254,perov_254.cif,0.172989964897,0.0018374654734000001,2.26,True,-2.750439118475372,CrYN3,5.3924654485429215,5.3924654485429215,0.0
255,perov_255.cif,0.21410105997,0.0018374654734000001,2.14,True,-0.7213602048838545,IrAgO2N,6.280724128489388,6.280724128489388,0.0
256,perov_256.cif,0.282049205812,0.0018374654734000001,1.08,True,-0.7367619432289504,RhReO2S,5.712137237253858,5.712137237253858,0.0
257,perov_257.cif,0.249880191399,0.0036749309468000002,1.28,True,0.0,FeMoO2F,6.2248123579792365,6.2248123579792365,0.0
258,perov_258.cif,0.247040405537,0.0018374654734000001,1.2,True,3.9999996411901897,MoZrO2S,5.494260736915627,5.494260736915627,0.0
259,perov_259.cif,0.142504010807,0.0036749309468000002,1.4,True,4.299255631113814,MnYOFN,5.83475665333415,5.83475665333415,0.0
260,perov_260.cif,0.131563503432,0.0036749309468000002,0.78,True,0.0,TlTlO2F,7.080062217564928,7.080062217564928,0.0
261,perov_261.cif,0.349580904367,0.0036749309468000002,0.92,True,2.932915090562396,ZrHfO2F,5.928970492114442,5.928970492114442,0.0
262,perov_262.cif,0.25668482508,0.0018374654734000001,1.06,True,0.00110988303391224,YRhO2S,5.456672577654557,5.456672577654557,0.0
263,perov_263.cif,0.292289435679,0.0018374654734000001,1.18,True,0.0012582901051132467,ScCuO3,5.768752171941457,5.768752171941457,0.0
264,perov_264.cif,0.160360021239,0.0018374654734000001,2.56,True,0.002230761950077209,YKON2,4.983035364846899,4.983035364846899,0.0
265,perov_265.cif,0.353057376435,0.0018374654734000001,0.4,True,0.3265919667135115,YVO2N,5.4330475928330815,5.4330475928330815,0.0
266,perov_266.cif,0.122768858239,0.0018374654734000001,1.04,True,2.006893047308448,LiMnO2S,5.239597840985276,5.239597840985276,0.0
267,perov_267.cif,0.229355028631,0.0036749309468000002,1.44,True,6.666626592412965e-09,PtRuO2F,6.823727544981977,6.823727544981977,0.0
268,perov_268.cif,0.234531002222,0.0018374654734000001,0.16,False,-3.405206593061109e-05,CaSnO3,6.7832647109691075,3.743264710969107,3.0
269,perov_269.cif,0.382817768328,0.0018374654734000001,0.74,True,0.02117876358380855,LaWO2S,5.422105846392853,5.422105846392853,0.0
270,perov_270.cif,0.260731947004,0.0036749309468000002,1.14,True,-4.681772304408575e-15,GeOsOFN,6.630852410213533,6.630852410213533,0.0
271,perov_271.cif,0.19765496970899998,0.0018374654734000001,1.66,True,2.256432247265145,FeZnON2,5.906768749102363,5.906768749102363,0.0
272,perov_272.cif,0.09217371295119998,0.0018374654734000001,3.44,True,0.0,FeRbO3,5.267752524669626,5.267752524669626,0.0
273,perov_273.cif,0.167435314542,0.0018374654734000001,0.92,True,0.5673726543604012,SrCdO3,5.194738975778842,5.194738975778842,0.0
274,perov_274.cif,0.18179136971999998,0.0018374654734000001,3.14,True,3.2885759132896126,AlTlN3,5.836280034335604,5.836280034335604,0.0
275,perov_275.cif,0.27286914813900004,0.0018374654734000001,1.14,True,0.00853003104315775,SbCuO3,6.215569633337076,6.215569633337076,0.0
276,perov_276.cif,0.238871221204,0.0018374654734000001,2.1,True,2.124327620974416,InLaN3,5.142737696769027,5.142737696769027,0.0
277,perov_277.cif,0.168240433489,0.0018374654734000001,1.54,True,0.8054738019568344,BeNiO2N,6.162467245617878,6.162467245617878,0.0
278,perov_278.cif,0.263007469167,0.0018374654734000001,1.94,True,2.0355016979441967,AuGeN3,6.33442758232145,6.33442758232145,0.0
279,perov_279.cif,0.328016317778,0.0018374654734000001,1.7,True,0.0009262291139684463,TeSbN3,6.338455755046081,6.338455755046081,0.0
280,perov_280.cif,0.086926409896,0.0018374654734000001,2.2,True,1.0177433557109588,InKO3,5.0247261523684665,5.0247261523684665,0.0
281,perov_281.cif,0.24560275928599998,0.0018374654734000001,0.8,True,0.4277635316784227,NiReO2S,5.738461565864407,5.738461565864407,0.0
282,perov_282.cif,0.252875200411,0.0018374654734000001,1.96,True,1.3992314493098064,ReAuON2,6.206357620640129,6.206357620640129,0.0
283,perov_283.cif,0.165256589348,0.0036749309468000002,1.66,True,3.013720135260604,MoYOFN,5.890159853940776,5.890159853940776,0.0
284,perov_284.cif,0.32554240453,0.0018374654734000001,0.54,True,1.114023450110054,LaCoO2S,5.397232752023678,5.397232752023678,0.0
285,perov_285.cif,0.10062838787900001,0.0036749309468000002,1.36,True,0.0,RbYOFN,5.318110188023599,5.318110188023599,0.0
286,perov_286.cif,0.263752182269,0.0036749309468000002,1.14,True,-1.5283014208025005e-13,YZnOFN,6.047643220343192,6.047643220343192,0.0
287,perov_287.cif,0.29013392794,0.0018374654734000001,0.82,True,-1.9656922761717368,TiNbO3,5.6761361360761535,5.6761361360761535,0.0
288,perov_288.cif,0.237466985736,0.0036749309468000002,0.98,True,5.994089403671929,VMnOFN,5.977576067733513,5.977576067733513,0.0
289,perov_289.cif,0.245161615155,0.0018374654734000001,1.02,True,2.116654739272132,CaNiO2N,5.250491311099615,5.250491311099615,0.0
290,perov_290.cif,0.324327484639,0.0018374654734000001,1.22,True,0.4891913649801545,InOsN3,5.6631068662986905,5.6631068662986905,0.0
291,perov_291.cif,0.129603869904,0.0036749309468000002,2.66,True,0.0,TaSrO2F,5.4572130230642815,5.4572130230642815,0.0
292,perov_292.cif,0.23474493349800002,0.0018374654734000001,0.48,True,1.927513247840569,ZnCrO3,5.886505794930151,5.886505794930151,0.0
293,perov_293.cif,0.237560922654,0.0018374654734000001,1.54,True,1.037390420425398,AlCoO2S,5.463497705410052,5.463497705410052,0.0
294,perov_294.cif,0.288778532106,0.0018374654734000001,0.84,True,0.7293283847336162,CdReO2S,5.746265486232092,5.746265486232092,0.0
295,perov_295.cif,0.302954251071,0.0018374654734000001,1.2,True,-0.0033418974448251727,IrGeO2N,6.32535188037662,6.32535188037662,0.0
296,perov_296.cif,0.183043810799,0.0018374654734000001,2.1,True,2.9976909463982366,CaPbN3,5.051206261999716,5.051206261999716,0.0
297,perov_297.cif,0.164756320581,0.0018374654734000001,3.2,True,0.37476384375703375,ZnCsON2,5.220758265743815,5.220758265743815,0.0
298,perov_298.cif,0.285368233748,0.0018374654734000001,0.94,True,2.6725663895579665,RuWO3,6.101126416820692,6.101126416820692,0.0
299,perov_299.cif,0.283593983462,0.0018374654734000001,0.64,True,-1.4665280917765579e-05,TlGeO3,6.4053522945627535,6.4053522945627535,0.0
300,perov_300.cif,0.329210046486,0.0018374654734000001,1.06,True,-0.2192795243115984,NbGeN3,5.886866824639223,5.886866824639223,0.0
301,perov_301.cif,0.304174129113,0.0018374654734000001,0.86,False,-0.07873141701034927,ZrZnO3,6.485966845343686,5.235966845343686,1.3
302,perov_302.cif,0.129834898126,0.0018374654734000001,3.66,True,0.0,IrRbO3,5.564528980681918,5.564528980681918,0.0
303,perov_303.cif,0.22157251151700003,0.0018374654734000001,0.9,True,6.493573504451228,CoFeO3,5.949437185133654,5.949437185133654,0.0
304,perov_304.cif,0.338557993047,0.0018374654734000001,1.38,True,2.36616562982012,TiMnN3,5.477634541680351,5.477634541680351,0.0
305,perov_305.cif,0.297343698068,0.0018374654734000001,0.8,True,0.014926033211672516,PdReO3,5.9755496940278725,5.9755496940278725,0.0
306,perov_306.cif,0.20231028520599997,0.0018374654734000001,2.72,True,4.731362769228801,ReHgO3,6.1693578339826916,6.1693578339826916,0.0
307,perov_307.cif,0.147046056596,0.0018374654734000001,0.96,True,0.997184236983376,ZnGaO3,5.711878799766238,5.711878799766238,0.0
308,perov_308.cif,0.181220734652,0.0018374654734000001,2.1,True,-0.18605797354980694,GaZnON2,5.632157063585037,5.632157063585037,0.0
309,perov_309.cif,0.224511912285,0.0036749309468000002,0.32,True,1.2844461558160515e-15,CsTiO2F,5.368596678602884,5.368596678602884,0.0
310,perov_310.cif,-0.0961530970053,0.0036749309468000002,2.04,True,0.0,LiNaO2F,5.506687197946202,5.506687197946202,0.0
311,perov_311.cif,0.197728925711,0.0018374654734000001,3.84,True,0.23692912136924704,BCsON2,5.1826638473606765,5.1826638473606765,0.0
312,perov_312.cif,0.291105435482,0.0018374654734000001,1.36,True,2.408122636095137,IrFeO2N,6.169334678089669,6.169334678089669,0.0
313,perov_313.cif,0.336258234013,0.0018374654734000001,0.82,True,-1.9114105541557225,VBO3,5.8053571671976645,5.8053571671976645,0.0
314,perov_314.cif,0.398504407003,0.0036749309468000002,1.26,True,1.1001269960626665,ZrCoOFN,6.166943806904143,6.166943806904143,0.0
315,perov_315.cif,0.20064218430199998,0.0036749309468000002,1.6,True,1.9614046070629816,SbLiOFN,6.0815974499005705,6.0815974499005705,0.0
316,perov_316.cif,0.188887234273,0.0036749309468000002,0.3,True,-1.2525909029874563e-14,TlSnO2F,6.742427672663608,6.742427672663608,0.0
317,perov_317.cif,0.324401892063,0.0018374654734000001,1.34,True,2.05726921049682,PbSiN3,5.894296215048772,5.894296215048772,0.0
318,perov_318.cif,0.160725906446,0.0018374654734000001,1.44,True,-1.591215280954785,MoNaO2N,5.397675427593156,5.397675427593156,0.0
319,perov_319.cif,0.292440367589,0.0018374654734000001,0.4,False,-8.270474750556606e-05,BiNbON2,6.5463302564915455,5.0463302564915455,1.5
320,perov_320.cif,0.077431742149,0.0018374654734000001,1.66,True,-0.5566820715886046,LiAuO3,5.9432698216454325,5.9432698216454325,0.0
321,perov_321.cif,0.14807181180600001,0.0018374654734000001,1.74,True,1.4255250353888784e-12,CsPdO2S,5.096087691735843,5.096087691735843,0.0
322,perov_322.cif,0.24466562268800002,0.0018374654734000001,1.62,True,0.5121718279762533,SiNiO2N,6.1268436600941705,6.1268436600941705,0.0
323,perov_323.cif,0.215368137461,0.0036749309468000002,0.42,True,0.7732339188788301,GaMoO2F,5.935414501678611,5.935414501678611,0.0
324,perov_324.cif,0.283903903214,0.0036749309468000002,1.16,False,3.5898383737856425e-16,AuSiO2F,7.0996781072656825,6.79967810726568,0.3
325,perov_325.cif,0.186804504195,0.0018374654734000001,1.64,True,1.0955048048232965,CsCuO2N,5.264647506882137,5.264647506882137,0.0
326,perov_326.cif,0.210719731008,0.0018374654734000001,0.32,True,0.0028045443408224453,InNbO2S,5.347618344814476,5.347618344814476,0.0
327,perov_327.cif,0.17082947893,0.0018374654734000001,1.18,True,0.7142929855930475,TeCaO3,5.5268285297681,5.5268285297681,0.0
328,perov_328.cif,-0.0339918061124,0.0018374654734000001,1.88,True,0.0,RbKO3,4.749886480860325,4.749886480860325,0.0
329,perov_329.cif,0.37183718532,0.0018374654734000001,1.28,True,-3.021717144715005,MnBO2N,5.802630535160159,5.802630535160159,0.0
330,perov_330.cif,0.227812856409,0.0018374654734000001,1.84,True,1.292310465150127,MoSrON2,4.9933462276280425,4.9933462276280425,0.0
331,perov_331.cif,0.260362560427,0.0018374654734000001,2.24,True,2.8306736612108767,HgBeN3,6.287731138429946,6.287731138429946,0.0
332,perov_332.cif,0.151901937223,0.0018374654734000001,1.68,True,-0.0006915477372865768,CaCsO3,4.598861652055598,4.598861652055598,0.0
333,perov_333.cif,0.09551407227889999,0.0036749309468000002,1.4,True,0.0,CsHgO2F,5.832181889434687,5.832181889434687,0.0
334,perov_334.cif,0.19450973011599998,0.0018374654734000001,0.26,False,-1.0431555062203757e-05,CuTaO2S,6.384801239241767,5.184801239241766,1.2
335,perov_335.cif,0.371274941948,0.0018374654734000001,2.1,True,-0.00133721258355977,IrAsN3,6.4162912870392415,6.4162912870392415,0.0
336,perov_336.cif,0.1667975232,0.0018374654734000001,1.84,True,4.283318781890024,NiHfN3,5.651478211941414,5.651478211941414,0.0
337,perov_337.cif,0.141599464831,0.0018374654734000001,0.78,True,-0.3052248437994833,LiWON2,5.551068595293798,5.551068595293798,0.0
338,perov_338.cif,0.0940553212886,0.0018374654734000001,1.72,True,-1.9656017434491688,BaNaO2S,4.853689589496125,4.853689589496125,0.0
339,perov_339.cif,0.12138975713500001,0.0036749309468000002,1.72,True,2.5667798970795954,CrCdOFN,6.2308221704403985,6.2308221704403985,0.0
340,perov_340.cif,0.26934679527800004,0.0036749309468000002,-0.02,True,-1.8876863566231792,SrVO2F,5.3170976419245655,5.3170976419245655,0.0
