id,formation_energy
4277757.cif,-1.6644
4319163.cif,-2.3575
4278855.cif,-1.8481
4280829.cif,-1.8075
4292394.cif,-2.5901
4278246.cif,-0.4673
4278168.cif,-0.7032
4277415.cif,-1.7348
4281186.cif,-1.7914
4276620.cif,-0.085
4280757.cif,-0.1079
4277268.cif,-0.3698
4277610.cif,-2.7751
4279053.cif,-1.5346
4281114.cif,-2.0619
4276938.cif,-1.906
4279020.cif,-0.7393
4322874.cif,-1.0313
4322223.cif,0.5105
4279092.cif,-1.095
4278468.cif,-2.9769
4319916.cif,1.5535
4279773.cif,-0.7635
4279971.cif,-2.5781
4277928.cif,-1.5354
4317543.cif,-0.2715
4278378.cif,-1.7382
4279116.cif,-2.0491
4861122.cif,-2.4468
4320069.cif,-0.7272
4320798.cif,-0.8415
4284960.cif,0.459
4276725.cif,-1.9874
4336530.cif,0.3965
4816044.cif,-3.299
4276929.cif,-0.7161
4285014.cif,1.6498
4279173.cif,-1.6114
4279251.cif,-1.9527
4336413.cif,-0.3518
4322082.cif,-0.4298
4277328.cif,-1.2904
4279182.cif,-0.2222
4280124.cif,-1.7814
4276734.cif,-0.3497
4296621.cif,-2.4924
4317237.cif,-1.3931
4301136.cif,-0.0339
4279272.cif,-1.1384
4277511.cif,-1.9504
4279575.cif,-1.7377
4279149.cif,-0.3497
4279101.cif,-2.5168
4860429.cif,-0.2783
4816011.cif,-0.296
4278687.cif,-1.9923
4279629.cif,-2.0907
4278570.cif,-0.8338
4318392.cif,-1.3158
4336674.cif,-2.7528
4277109.cif,-1.0923
4282329.cif,-0.0406
4278519.cif,-0.9901
4317933.cif,0.624
4860456.cif,-2.0024
4278399.cif,-0.0257
4321989.cif,-0.4977
4278600.cif,-2.1868
4184067.cif,-2.8675
4285719.cif,-1.8839
4278879.cif,-2.8068
4183902.cif,-2.6457
4278423.cif,-0.8349
4828197.cif,0.2841
4286388.cif,-2.1863
4278408.cif,-0.8593
4278261.cif,0.0371
4279449.cif,-2.5503
4281765.cif,-3.2938
4278936.cif,-1.4953
4277424.cif,-0.2254
4278504.cif,-1.2553
4280280.cif,-0.7299
4280403.cif,-1.8661
4861158.cif,-1.0714
4279353.cif,-1.1664
4277694.cif,-0.9183
4277838.cif,-1.6703
4318326.cif,-1.6409
4280109.cif,-1.996
4277088.cif,-0.6297
4278873.cif,-2.4917
4278630.cif,0.1837
4278801.cif,-0.1347
4861239.cif,0.0408
4281135.cif,-1.6437
4277358.cif,-0.4454
4367880.cif,-0.3819
4280052.cif,-1.1937
4816026.cif,-2.0215
4279125.cif,-2.1942
4278318.cif,-2.5047
4278414.cif,-0.6374
4278678.cif,-1.7141
4277496.cif,-1.5094
4277766.cif,-0.4378
4281336.cif,-2.753
4279362.cif,-1.4603
4278621.cif,-0.2598
4279026.cif,-0.716
4277430.cif,-2.3502
4278510.cif,0.9116
4278606.cif,-0.4163
4318200.cif,-0.2122
4828344.cif,0.3594
4285074.cif,-2.2662
4278018.cif,-1.0126
4281972.cif,-2.2498
4285452.cif,-2.6919
4280169.cif,-0.7167
4816572.cif,-1.7168
4281210.cif,-2.3965
4277943.cif,-2.05
4278279.cif,-1.1179
5188800.cif,-1.5892
4860492.cif,-0.9485
4278990.cif,0.0588
4326801.cif,0.8329
4279212.cif,-1.4699
4816449.cif,-0.4256
4183500.cif,0.3375
4860450.cif,-0.8154
4321293.cif,-0.7813
4278696.cif,-2.7983
4278117.cif,-2.7578
4325130.cif,-3.2291
4321935.cif,-0.3252
4279476.cif,-2.2948
4279602.cif,-2.6404
4184625.cif,-2.5368
4816302.cif,-2.1364
4316700.cif,-2.1406
4279035.cif,-1.1765
4279389.cif,-0.3916
4293279.cif,-2.5514
4320780.cif,-0.9838
4279899.cif,-1.1615
4279299.cif,-1.2918
4279221.cif,-1.611
4280637.cif,-2.4508
4281477.cif,-1.994
4283454.cif,-1.5818
4290825.cif,-0.8745
4280082.cif,-1.4776
4282692.cif,-2.5295
4278951.cif,-0.4662
4354344.cif,-1.2952
4278717.cif,-3.1813
4278528.cif,-0.2035
4278108.cif,-1.9642
4278192.cif,-0.3994
4279044.cif,-2.1928
4815852.cif,-1.1261
4280658.cif,-0.8835
4300293.cif,-0.065
4277487.cif,-0.1497
4279992.cif,-1.4463
4281330.cif,-2.1477
4280517.cif,-0.0812
4279683.cif,-1.0646
4280352.cif,-0.3597
4278792.cif,-0.6449
4285179.cif,-1.9783
4281252.cif,-1.7352
4279293.cif,-2.0646
4282023.cif,-1.6257
4289121.cif,-1.8322
4279062.cif,-3.1084
4278639.cif,-0.4534
4279191.cif,-2.119
4183509.cif,-1.308
4279845.cif,-1.3043
4278012.cif,-1.4779
4860108.cif,-2.6926
4279371.cif,-3.1189
4277481.cif,0.2482
4279131.cif,-1.4616
4861659.cif,-0.4987
4279200.cif,-0.9916
4278726.cif,-2.6754
4281528.cif,-1.2414
4285275.cif,-0.4447
4282494.cif,-3.4045
4321833.cif,-3.5851
4278945.cif,-0.1375
4279782.cif,-1.555
4280844.cif,-2.7796
4278534.cif,-0.6635
4860114.cif,-2.9635
4283352.cif,-3.0714
4284129.cif,-2.5568
4280469.cif,-2.4046
4337343.cif,-1.1646
4277505.cif,-1.9184
4279443.cif,-1.6943
4815969.cif,-1.6788
4281930.cif,-2.4261
4280628.cif,-1.3201
4298937.cif,-3.141
4287090.cif,-2.5939
4861197.cif,0.1881
4879107.cif,-1.6762
4280547.cif,-1.9867
4279320.cif,-0.9163
4321458.cif,-1.7438
4279938.cif,-1.7489
4285056.cif,-2.9833
4281366.cif,-1.9084
4280850.cif,-1.2019
4279140.cif,-1.511
4283076.cif,-2.1728
4279620.cif,-3.625
4318572.cif,0.9329
4279890.cif,-2.5487
4860459.cif,-2.1517
4279800.cif,-1.5975
4280232.cif,-1.899
4280619.cif,-1.2698
4280538.cif,0.0384
4280394.cif,-1.8061
4183614.cif,-0.5073
4284873.cif,-2.0491
4293924.cif,-0.3201
4321131.cif,-1.3028
4280529.cif,-3.4526
4336380.cif,-0.5389
4293246.cif,-0.5746
4336368.cif,-2.1456
4280037.cif,-0.6129
4279722.cif,-0.553
4283085.cif,-0.2448
4282413.cif,-1.6652
4279611.cif,-1.3843
4337238.cif,-2.4524
4284396.cif,-2.2002
4319574.cif,-1.0657
4283802.cif,-2.0467
4861173.cif,0.0394
4280562.cif,-2.6097
4279710.cif,-2.1
4282722.cif,-1.0166
4278786.cif,-2.6302
4860531.cif,-0.9857
4279731.cif,-0.7453
4281804.cif,-2.4901
4280346.cif,-1.5732
4280295.cif,-1.9118
4320720.cif,-1.1637
4280208.cif,-1.3977
4278327.cif,-2.0473
4280001.cif,-1.0597
4281546.cif,-1.4828
4280892.cif,-1.7418
4281384.cif,-1.3961
4282503.cif,-2.9815
4319865.cif,-1.2205
4320258.cif,-0.6626
4285578.cif,-0.4142
4815870.cif,-0.7378
4285203.cif,-1.8838
4279380.cif,0.5564
4283817.cif,-1.3899
4278042.cif,-2.1796
4282683.cif,-1.7763
4281129.cif,-1.8533
4280412.cif,-1.526
4815960.cif,-1.1069
4280697.cif,-1.6078
4281579.cif,-1.2925
4282386.cif,-2.6929
4282257.cif,-2.0681
4280643.cif,-1.3401
4278888.cif,-0.6536
4281273.cif,-2.0762
4280799.cif,-0.6356
4815936.cif,-0.1864
4184946.cif,-1.1433
4280595.cif,-0.3933
4282584.cif,-0.0464
4281402.cif,-2.6544
4285500.cif,-2.3644
4285158.cif,-2.2892
4280556.cif,-1.8662
4322808.cif,0.0408
4289082.cif,-1.9145
4281519.cif,-0.2622
4281672.cif,-1.7833
4279338.cif,-1.8076
4280937.cif,-0.8345
4279923.cif,-1.8544
4285971.cif,0.0781
4285236.cif,-2.4657
4281921.cif,-2.5427
4279929.cif,-1.8024
4278201.cif,-0.9463
4282164.cif,-2.7968
4281486.cif,-2.2031
4816353.cif,-0.4307
4279458.cif,-1.094
4861200.cif,-1.4314
4285506.cif,-1.7404
4278435.cif,-1.1774
4280028.cif,-0.0609
4282764.cif,-1.0758
4280808.cif,0.3348
4280133.cif,-2.866
4281882.cif,-2.3041
4322016.cif,-0.1645
4278810.cif,-0.317
4287855.cif,-0.8695
4282293.cif,-2.5902
4282443.cif,-2.5058
4183695.cif,-0.6089
4280367.cif,-1.8236
4283562.cif,-1.3861
4282404.cif,-0.6064
4281495.cif,-1.3608
4281417.cif,-1.5966
4320243.cif,-0.7203
4281243.cif,-0.7057
4280007.cif,0.3109
4285734.cif,-2.8709
4285065.cif,-2.9078
4281951.cif,-2.9405
4281435.cif,-1.6991
4282422.cif,-1.9832
4281738.cif,-2.1266
4280247.cif,-0.5252
4282980.cif,-1.8901
4319019.cif,-1.0878
4281351.cif,-0.0697
4280430.cif,-1.6016
4184481.cif,-1.67
4279329.cif,-2.7239
4280772.cif,-1.3016
4279641.cif,-0.5192
4280571.cif,-1.4869
4279071.cif,-1.1435
4281015.cif,-1.2812
4285893.cif,-3.0073
4284630.cif,-2.0092
4283865.cif,-2.6399
4326144.cif,-0.2507
4284018.cif,-2.0352
4285287.cif,-1.4779
4282269.cif,-0.4935
4326192.cif,-1.3625
4280238.cif,-0.2205
4337151.cif,0.3015
4281864.cif,-0.2726
4282122.cif,-2.4874
4279467.cif,-0.4461
4282380.cif,-1.2713
4280139.cif,-0.7064
4280667.cif,-0.8694
4183620.cif,-0.7376
4281054.cif,-1.1574
4281657.cif,-0.9229
4280436.cif,-0.6368
4280157.cif,-0.9809
4861473.cif,-1.7479
4285038.cif,-2.9024
4280883.cif,-2.6006
4816635.cif,0.0619
4281774.cif,-1.6419
4281639.cif,-0.352
4282080.cif,-2.6967
4281537.cif,-0.3902
4280304.cif,-3.1805
4860513.cif,-0.7301
4281648.cif,-1.6151
4860141.cif,0.7684
4278831.cif,-0.2363
4281360.cif,-0.3227
4280580.cif,-1.22
4280148.cif,-0.1753
4282395.cif,-1.1385
4280946.cif,-2.2897
4321692.cif,-0.6569
4321089.cif,-1.478
4282134.cif,-1.0996
4280706.cif,-1.2644
4281690.cif,-1.4653
4280316.cif,-0.0191
4337130.cif,-2.219
4281153.cif,-0.2419
4278756.cif,-1.3413
4280091.cif,-1.4917
4285245.cif,-1.7248
4279347.cif,-1.3374
4280691.cif,-1.7742
4295637.cif,-1.2803
4861464.cif,-1.8514
4279491.cif,-3.4348
4279416.cif,-2.1347
4280868.cif,-2.671
4279005.cif,0.1361
4291359.cif,0.4662
4280874.cif,-1.8569
4322598.cif,0.4282
4816551.cif,-1.678
4322442.cif,-2.6926
4285770.cif,-1.0319
4283202.cif,0.1097
4816272.cif,0.645
4281426.cif,-2.7983
4281822.cif,-1.5454
4861203.cif,-1.3581
4279164.cif,-1.2366
4281561.cif,-2.7641
4282566.cif,-2.4441
4285167.cif,-3.2029
4283997.cif,-2.092
4281408.cif,-3.5104
4281873.cif,-1.2329
4280652.cif,-2.7593
4280589.cif,-0.4617
4360854.cif,-2.3179
4288176.cif,-1.2369
4281393.cif,-1.6111
4324449.cif,-0.4303
4281375.cif,-1.3515
4861182.cif,0.0217
4319301.cif,-1.0771
4281144.cif,-1.055
4289655.cif,-2.0456
4285206.cif,-2.6384
4279959.cif,-1.7238
4319706.cif,-0.6058
4285263.cif,-1.3978
4184385.cif,-2.6743
4860090.cif,-2.6416
4296261.cif,-1.1157
4281570.cif,-0.9803
4299963.cif,0.0376
4282197.cif,-2.7066
4282005.cif,-0.8769
4282206.cif,-2.4104
4816263.cif,1.5583
4283127.cif,-2.6298
4320669.cif,-0.6142
4281813.cif,-1.6371
4283160.cif,-2.2249
4284861.cif,-0.4251
4280448.cif,-0.7183
4280256.cif,-0.3448
4285005.cif,-2.2333
4281942.cif,-2.0312
4281294.cif,-1.4548
4282173.cif,-1.3363
4287138.cif,-1.1969
4321056.cif,-1.0645
4285185.cif,-3.477
4288551.cif,-2.2347
4282152.cif,-2.0391
4324182.cif,0.3048
4285134.cif,-0.8466
4281831.cif,-0.1967
4282428.cif,-1.6655
4281234.cif,-1.8252
4282284.cif,-0.6256
4281792.cif,-1.5022
4280955.cif,0.241
4293900.cif,-1.9176
4284921.cif,-2.2197
4287648.cif,-2.2814
4280217.cif,0.7758
4320654.cif,-2.2987
4283337.cif,-2.1612
4279737.cif,-3.4786
4280976.cif,0.9466
4281594.cif,-0.8747
4286478.cif,-2.7044
4281441.cif,-1.4889
4327812.cif,0.6641
4282041.cif,-2.0936
4284225.cif,-2.0881
4283481.cif,-2.563
4280967.cif,-1.1456
4281282.cif,-0.2648
4281585.cif,-1.5293
4324191.cif,0.2132
4281891.cif,-0.2838
4281090.cif,-1.4303
4294221.cif,-2.4233
4816644.cif,-1.45
4282512.cif,-1.9896
4280778.cif,-1.5341
4284981.cif,-0.8371
4816014.cif,-0.4294
4324893.cif,-1.7815
4860516.cif,-1.2437
4282782.cif,-0.9724
4280904.cif,-0.6579
4816665.cif,-2.3176
4286511.cif,-0.2242
4284459.cif,-2.9469
4295277.cif,-0.9504
4281681.cif,-2.4966
4284912.cif,-2.4783
4860546.cif,-2.4183
4319463.cif,0.9612
4323930.cif,-0.8452
4322820.cif,-0.672
4284936.cif,-1.1558
4285842.cif,-2.2062
4282188.cif,-2.9017
4284918.cif,-1.5075
4285188.cif,-2.9999
4324497.cif,0.2085
4285059.cif,-2.203
4285251.cif,-1.2853
4861260.cif,-0.204
4285239.cif,-1.0599
4280271.cif,-1.1822
4281696.cif,-1.4204
4337283.cif,1.3142
4279653.cif,0.5536
4282521.cif,-2.3755
4281045.cif,-0.9475
4282014.cif,-0.764
4815843.cif,-2.6031
4283151.cif,-1.0089
4281075.cif,-0.4567
4283094.cif,-0.7327
4816269.cif,-1.7154
4281159.cif,-1.138
4283499.cif,-3.0672
4282602.cif,-0.2734
4283580.cif,-2.5896
4285113.cif,-2.1446
4861350.cif,-0.8777
4279659.cif,-0.8144
4282275.cif,-2.9665
4280712.cif,-1.2797
4285326.cif,-2.9038
4285011.cif,-3.0266
4337190.cif,0.1012
4284924.cif,-0.9002
4283703.cif,-0.8451
4285026.cif,-1.1521
4285152.cif,-1.6781
4282575.cif,-1.9248
4281663.cif,0.3776
4816017.cif,-1.5076
4281225.cif,-1.1712
4282143.cif,-1.5594
4288503.cif,-2.2544
4337667.cif,-2.4753
4285392.cif,-0.9701
4285053.cif,-1.2682
4294974.cif,-1.8831
4323714.cif,-1.7328
4860645.cif,-1.1272
4281714.cif,-0.7167
4184499.cif,-1.2944
4307580.cif,-1.7112
4284135.cif,-0.9384
4281747.cif,-1.3371
4283388.cif,-1.2774
4284996.cif,-3.0103
4284939.cif,-0.3754
4280913.cif,-2.6012
4284852.cif,-1.1288
4280787.cif,-1.3119
4336899.cif,-0.0989
4281705.cif,0.2517
4281024.cif,0.1067
4301865.cif,-2.7542
4283166.cif,-1.1623
4860570.cif,-0.8531
4283751.cif,-1.3515
4326231.cif,-0.911
4285122.cif,-2.8253
4283874.cif,-2.0014
4284450.cif,-2.6165
4280610.cif,-1.1101
4287678.cif,-3.1123
4816020.cif,-1.7884
4816326.cif,-1.4937
4327113.cif,-1.0711
4337256.cif,-1.6634
4282050.cif,0.6854
4281897.cif,0.4389
4290729.cif,-3.4652
4879164.cif,-1.4027
4285041.cif,-2.1429
4321842.cif,-2.4352
4284828.cif,-2.5941
4291542.cif,-1.9822
4282530.cif,-0.5743
4321011.cif,0.1416
4281063.cif,-0.4835
4281981.cif,-0.8798
4284693.cif,-2.208
4284894.cif,-1.3266
4280604.cif,-0.5324
4284972.cif,-0.6084
4285257.cif,-2.2862
4283412.cif,-1.412
4282452.cif,-1.6258
4284942.cif,-1.6588
4283181.cif,-1.6286
4281303.cif,-0.3826
4306284.cif,-2.2073
4285164.cif,-0.6518
4285353.cif,-1.3124
4816260.cif,-1.335
4288299.cif,-0.724
4285209.cif,-1.6698
4815855.cif,-1.7755
4282851.cif,-0.3971
4285200.cif,-0.1948
4285524.cif,-1.4881
4285194.cif,-2.4101
4281906.cif,-1.5809
4280727.cif,-1.2462
4184004.cif,-0.5049
4285296.cif,-2.7912
4811229.cif,-0.8746
4283007.cif,-0.6115
4285218.cif,-2.0827
4282299.cif,-0.897
4282212.cif,-1.8349
4280817.cif,-1.81
4282221.cif,-1.406
4294407.cif,0.1762
4323330.cif,0.3234
4815840.cif,-0.4786
4285266.cif,-1.6978
4285260.cif,-1.4568
4280985.cif,-0.5752
4283604.cif,-1.972
4282593.cif,-0.9724
4861194.cif,-0.4019
4284516.cif,-2.3921
4283547.cif,0.8608
4285413.cif,-1.5984
4286001.cif,-2.9611
4285995.cif,-1.1967
4297341.cif,-1.7991
4282359.cif,-0.0047
4323036.cif,-0.3733
4298343.cif,-2.0407
4286463.cif,-3.3416
4282473.cif,0.3744
4284294.cif,-0.3765
4336335.cif,-1.4157
4285107.cif,-1.5626
4285875.cif,-1.6907
4284744.cif,-1.7557
4285323.cif,-1.5258
4285170.cif,-0.4048
4324512.cif,-0.8763
4283628.cif,-0.0626
4284753.cif,-2.3476
4284276.cif,-1.1215
4281990.cif,0.4395
4284969.cif,-1.9204
4285149.cif,-1.7082
4284150.cif,-2.1324
4284978.cif,-1.5456
4285029.cif,-1.3637
4285197.cif,-0.8759
4284954.cif,-3.15
4282113.cif,-0.7308
4287684.cif,-2.3069
4322799.cif,-0.407
4286919.cif,-1.4112
4860756.cif,-2.318
4282308.cif,-0.0763
4281843.cif,-1.7783
4281624.cif,-0.9285
4337259.cif,-1.7687
4283760.cif,-1.832
4281084.cif,-0.6322
4285227.cif,-1.1253
4321116.cif,1.2397
4322100.cif,-0.8762
4285068.cif,-0.2469
4184508.cif,-2.3234
4283475.cif,-1.2613
4288527.cif,-1.3183
4285242.cif,0.4215
4183800.cif,-0.557
4336857.cif,-2.7002
4285044.cif,-1.8434
4285230.cif,-2.9631
4323720.cif,-1.124
4282458.cif,-0.7594
4285155.cif,-1.4544
4879212.cif,-2.0659
4283913.cif,-1.8837
4280763.cif,-0.0246
4283889.cif,-2.0799
4286910.cif,-2.5755
4283673.cif,-3.062
4281996.cif,-1.1271
4285269.cif,-1.0518
4322775.cif,1.2704
4285131.cif,-2.8741
4816218.cif,0.4411
4285527.cif,-2.9098
4879170.cif,-1.0782
4184562.cif,-1.2131
4285278.cif,-2.5347
4337286.cif,-0.3623
4285479.cif,-2.1621
4285341.cif,-1.2756
4284375.cif,-1.3418
4816695.cif,-1.8011
4285215.cif,-1.0947
4286640.cif,0.3108
4284927.cif,-2.7591
4336671.cif,1.2081
4284984.cif,-0.9769
4284588.cif,0.3033
4285161.cif,-1.8826
4184637.cif,-2.8093
4284879.cif,-0.2936
4326939.cif,-2.6281
4284255.cif,-2.0934
4285017.cif,-1.7326
4282227.cif,-1.3592
4282062.cif,-0.7707
4285047.cif,0.0014
4315779.cif,-2.2637
4815858.cif,-1.6683
4284669.cif,0.4211
4285221.cif,-2.5155
4284549.cif,-0.3595
4283325.cif,-2.8942
4285062.cif,-2.8973
4860660.cif,-2.3253
4299024.cif,-1.5282
4284846.cif,-1.7691
4284909.cif,-1.4352
4284735.cif,0.5991
4336974.cif,-0.9381
4289661.cif,1.1184
4285176.cif,-0.6919
4285962.cif,-1.2177
4281168.cif,-1.1688
4285299.cif,-0.8666
4336323.cif,-2.1726
4860633.cif,-1.9501
4285080.cif,-0.5662
4283466.cif,-1.3393
4283421.cif,-1.3919
4285503.cif,-1.9129
4285083.cif,0.1708
4284885.cif,-1.6668
4282713.cif,0.0821
4284030.cif,-1.9142
4324860.cif,-0.2719
4283787.cif,-1.0331
4288452.cif,-3.0296
4284855.cif,0.7102
4336914.cif,0.4489
4285104.cif,-2.0496
4284240.cif,-0.3012
4287159.cif,-2.815
4284975.cif,-1.3872
4281450.cif,-1.8727
4285191.cif,-1.4165
4281264.cif,-0.4288
4284798.cif,-1.504
4281459.cif,-0.2371
4285740.cif,-2.5398
4285050.cif,0.1377
4284534.cif,-1.158
4285182.cif,-0.3639
4283190.cif,-1.7144
4283538.cif,-2.0235
4283523.cif,-0.3903
4284678.cif,-0.2291
4283214.cif,-0.0879
4289394.cif,-2.1324
4283682.cif,-0.6593
4287921.cif,-1.1661
4289304.cif,-1.8572
4284774.cif,-3.0626
4284309.cif,-1.5275
4337211.cif,-0.404
4284525.cif,-1.0127
4283016.cif,-2.2793
4285416.cif,-1.3192
4284987.cif,-1.1516
4285095.cif,-1.8005
4285398.cif,-2.0772
4283766.cif,-0.4416
4282824.cif,-1.8197
4284366.cif,-2.9541
4284081.cif,0.4155
4281852.cif,-0.4752
4287288.cif,-0.9429
4879137.cif,-0.7018
4282482.cif,-1.3641
4285284.cif,-2.1629
4297083.cif,-0.5407
4286394.cif,-2.4199
4285407.cif,-2.7272
4336386.cif,-0.6458
4283235.cif,-1.8811
4337232.cif,-0.2472
4285233.cif,-1.2614
4285098.cif,-2.2361
4336272.cif,-2.1774
4282863.cif,-0.3526
4284891.cif,-2.2385
4283841.cif,-1.79
4283532.cif,-1.121
4282626.cif,-0.3551
4298463.cif,-2.0097
4285305.cif,-2.1009
4336389.cif,-3.415
4284231.cif,0.3736
4282338.cif,0.155
4285401.cif,-2.8213
4284945.cif,-2.1735
4284858.cif,-2.0276
4285254.cif,-1.0788
4336293.cif,-0.0956
4283025.cif,-1.0215
4320687.cif,-1.6828
4284948.cif,0.0655
4285110.cif,-2.4644
4286094.cif,-0.4896
4285455.cif,-1.3917
4283970.cif,-1.0021
4285089.cif,-0.8335
4860678.cif,-2.2207
4284876.cif,-0.7765
4286487.cif,-2.3704
4815885.cif,1.5295
4286103.cif,-2.0124
4289427.cif,-2.1261
4183911.cif,-2.112
4282659.cif,-2.3088
4284882.cif,-1.8539
4292538.cif,0.3039
4337253.cif,-0.9865
4284843.cif,-0.9718
4284999.cif,-0.9162
4860681.cif,-2.4196
4282236.cif,-1.1
4289409.cif,-1.5154
4288944.cif,-2.2882
4285836.cif,0.3698
4285281.cif,-2.5567
4284990.cif,-1.5542
4286802.cif,-1.6354
4285422.cif,-2.176
4285647.cif,-2.0011
4293255.cif,-3.321
4879236.cif,-0.8104
4184604.cif,-1.5583
4285764.cif,-1.9462
4284468.cif,-1.0022
4325247.cif,-0.9798
4286496.cif,-0.7499
4285125.cif,-1.783
4284789.cif,-2.8268
4284966.cif,0.409
4285395.cif,-0.846
4860171.cif,-2.637
4285020.cif,-1.2908
4285530.cif,-1.6763
4285443.cif,-1.9581
4285293.cif,-1.2333
4286886.cif,-1.6218
4285344.cif,-1.4111
4286685.cif,-1.0926
4815945.cif,-1.2569
4284867.cif,-1.3419
4323045.cif,-0.3442
4286694.cif,-1.9991
4285461.cif,-0.365
4288911.cif,-2.5426
4290897.cif,-0.9805
4290078.cif,-0.7799
4336266.cif,-1.8157
4286856.cif,-0.7679
4285437.cif,-2.0955
4285431.cif,-1.1228
4307763.cif,-1.5273
4282242.cif,-1.0956
4337229.cif,-2.3832
4284597.cif,-1.0369
4284870.cif,-1.7374
4285173.cif,-1.7843
4294314.cif,-2.04
4285302.cif,-2.8475
4295391.cif,-1.7907
4366257.cif,-2.4842
4285332.cif,-2.7433
4861212.cif,-1.0269
4290102.cif,-2.4708
4288461.cif,-2.4457
4284897.cif,-0.5302
4291194.cif,-1.3921
4284933.cif,-1.8939
4285290.cif,-2.0286
4282437.cif,-0.8252
4285272.cif,-1.7069
4284930.cif,-1.9098
4299909.cif,-2.2826
4285086.cif,-1.4574
4284957.cif,0.5387
4285383.cif,-0.1388
4322241.cif,0.2936
4285440.cif,-3.502
4285410.cif,-1.4601
4284993.cif,-2.5465
4285380.cif,-1.5078
4285137.cif,0.6559
4282539.cif,-1.0698
4325760.cif,-2.1416
4282872.cif,-1.2703
4815861.cif,-0.8832
4816254.cif,-2.0192
4285308.cif,-1.4323
4828248.cif,-0.5697
4285986.cif,-0.9375
4295256.cif,-1.6564
4285386.cif,-1.5664
4289091.cif,-1.6454
4286010.cif,-3.0079
4287930.cif,-2.4274
4285032.cif,-1.6082
4285509.cif,-0.7166
4288836.cif,-2.3886
4287453.cif,0.1285
4305636.cif,-1.7039
4291083.cif,-0.7605
4285071.cif,-0.6127
4284849.cif,0.0986
4284900.cif,-1.8314
4286019.cif,-1.5416
4879101.cif,0.4501
4322742.cif,-0.6684
4285428.cif,-1.5457
4286043.cif,-3.2887
4283850.cif,-2.6727
4285314.cif,-1.977
4287267.cif,-2.5346
4325751.cif,-0.8755
4293201.cif,-2.6936
4285317.cif,-1.2936
4183941.cif,-0.8589
4816002.cif,-2.7973
4289907.cif,-0.8631
4285116.cif,-0.8745
4285320.cif,-1.6777
4286034.cif,-2.9308
4285434.cif,-2.7187
4289646.cif,-0.9856
4285860.cif,-1.9633
4285827.cif,-3.0294
4285641.cif,-2.1516
4284606.cif,-0.8026
4879152.cif,-2.7412
4291320.cif,-2.5067
4287192.cif,-1.1067
4324323.cif,-1.5197
4288311.cif,-1.8918
4288590.cif,-2.4564
4815999.cif,-1.5406
4184013.cif,-0.655
4286025.cif,-0.9472
4285389.cif,-0.8167
4290402.cif,-3.0591
4184685.cif,-2.676
4816473.cif,-2.1458
4325088.cif,-1.1561
4336638.cif,-2.6651
4285977.cif,0.5787
4284096.cif,-0.8799
4286112.cif,-3.0247
4289226.cif,-1.7443
4305057.cif,-1.5183
4336629.cif,-1.1864
4327611.cif,-0.5086
4288212.cif,-1.1245
4288845.cif,-1.1694
4284963.cif,-2.0104
4287273.cif,-1.3537
4287981.cif,-1.5028
4285023.cif,-0.4313
4324827.cif,-1.377
4336278.cif,-0.8457
4293876.cif,-1.1766
4287414.cif,-2.7468
4288161.cif,-3.0276
4285464.cif,-3.1309
4286616.cif,-0.9983
4815912.cif,-1.8714
4285335.cif,-1.592
4285035.cif,-2.4005
4286865.cif,-0.5188
4816119.cif,-2.5021
4287939.cif,-0.6456
4286925.cif,-1.8995
4289727.cif,-1.3305
4336269.cif,-1.5991
4289151.cif,-0.9143
4285329.cif,-1.7515
4284165.cif,-0.6325
4286604.cif,-2.6031
4285851.cif,-1.0951
4324614.cif,-1.7661
4287198.cif,-2.0853
4286256.cif,-2.0328
4287747.cif,-1.9314
4285338.cif,-1.3844
4287144.cif,-3.0355
4286934.cif,-1.9825
4285350.cif,-0.852
4291776.cif,-0.5171
4288365.cif,-1.4955
4285512.cif,-2.5901
4285515.cif,-2.886
4285371.cif,-0.7367
4285404.cif,0.1751
4861269.cif,-1.1578
4286988.cif,-1.0353
4285311.cif,-1.1404
4286943.cif,-2.3956
4287153.cif,-1.7371
4317825.cif,-1.5046
4288773.cif,-1.947
4287534.cif,-2.9722
4289235.cif,-0.6528
4816308.cif,-0.3298
4287336.cif,-1.9477
4291113.cif,-2.2278
4327467.cif,-0.8859
4287168.cif,-2.9455
4296045.cif,-1.7618
4285755.cif,-1.1515
4289436.cif,-1.7209
4290699.cif,-0.9881
4285656.cif,-1.7584
4285446.cif,-0.9506
4285563.cif,-1.6671
4286403.cif,-1.6925
4287873.cif,-1.4997
4285368.cif,-2.5938
4285467.cif,-0.3101
4285092.cif,-0.5886
4285449.cif,-0.9808
4285482.cif,-1.5399
4288854.cif,-3.3678
4323795.cif,-1.8732
4285485.cif,-2.8259
4288356.cif,-1.8397
4286634.cif,0.4961
4320888.cif,-1.4845
4286265.cif,-1.855
4290570.cif,-2.8806
4287543.cif,-2.615
4286127.cif,-2.0084
4286136.cif,-1.3454
4285365.cif,-1.7588
4285356.cif,-2.0122
4285347.cif,-1.3578
4288536.cif,-1.2477
4308039.cif,-2.4935
4287003.cif,-1.556
4284813.cif,-1.4994
4291149.cif,-1.1766
4285359.cif,-1.6505
4287948.cif,-2.9627
4299750.cif,-2.8169
4285362.cif,-1.7344
4284903.cif,0.1346
4284864.cif,-1.0623
4289244.cif,-2.5228
4294416.cif,-1.0404
4288596.cif,-1.8276
